"id","carat","cut","color","clarity","depth","table","price","x","y","z"
"12297",1.21,"Premium","H","SI2",60.9,61,5218,6.88,6.82,4.17
"12298",1.21,"Ideal","I","SI1",62.4,55,5218,6.81,6.78,4.24
"12300",1.09,"Premium","H","SI1",61.6,57,5219,6.63,6.59,4.07
"12301",1.09,"Premium","H","SI1",62.4,59,5219,6.53,6.48,4.06
"12304",1.09,"Ideal","H","SI1",62.3,55,5219,6.61,6.58,4.11
"12306",1.09,"Ideal","H","SI1",61.1,57,5219,6.69,6.6,4.1
"12308",1.13,"Premium","E","SI2",60.4,59,5220,6.7,6.75,4.06
"12309",1.13,"Very Good","I","VS1",61.7,54,5220,6.71,6.74,4.15
"12313",1.24,"Ideal","I","SI2",61.9,57,5221,6.87,6.92,4.27
"12314",1,"Premium","F","SI1",62.3,59,5221,6.44,6.36,3.99
"12319",1.28,"Very Good","F","SI2",62.5,55,5223,6.91,7,4.35
"12323",1.01,"Very Good","E","SI1",59.5,60,5224,6.49,6.55,3.88
"12324",1.01,"Very Good","E","SI1",62.3,60,5224,6.36,6.39,3.97
"12328",1.2,"Very Good","J","VS1",62.9,60,5226,6.64,6.69,4.19
"12340",1.02,"Premium","G","SI1",58.9,59,5226,6.59,6.55,3.87
"12352",1.01,"Very Good","E","SI1",62.4,58,5229,6.36,6.4,3.99
"12353",1.04,"Ideal","I","VS1",61.8,56,5229,6.49,6.51,4.02
"12354",1.01,"Good","H","VS2",60.8,61,5229,6.43,6.5,3.93
"12356",1.04,"Very Good","E","SI1",60.8,60,5231,6.49,6.56,3.97
"12373",0.4,"Ideal","F","SI2",62,57,597,4.7,4.72,2.92
"12374",0.4,"Ideal","F","SI2",62.8,55,597,4.7,4.73,2.96
"12376",0.36,"Ideal","E","SI1",60.9,57,597,4.58,4.62,2.8
"12380",0.39,"Very Good","G","SI2",63.2,57,597,4.65,4.57,2.92
"12383",0.35,"Ideal","I","VVS2",61.5,55,598,4.56,4.58,2.81
"12384",0.35,"Ideal","I","VVS2",61.5,55,598,4.53,4.57,2.8
"12387",0.28,"Ideal","E","VS2",61.5,56,598,4.22,4.24,2.6
"12403",1.01,"Good","E","SI1",58.6,62,5233,6.58,6.6,3.86
"12405",1.2,"Very Good","J","VS2",58.7,60,5234,6.93,6.96,4.08
"12407",1.03,"Ideal","E","SI1",62,57,5234,6.44,6.47,4
"12412",1.19,"Good","I","SI1",63.7,57.2,5236,6.69,6.73,4.28
"12414",1.12,"Very Good","H","SI1",62.3,55,5236,6.64,6.69,4.15
"12415",1.06,"Premium","H","VS1",60,58,5236,6.65,6.61,3.98
"12426",1.02,"Premium","H","VS2",61.8,58,5241,6.49,6.43,3.99
"12437",1.04,"Ideal","I","VS2",61.8,55,5242,6.5,6.54,4.03
"12444",0.9,"Premium","E","VS1",60.1,56,5242,6.38,6.3,3.81
"12455",1.2,"Very Good","F","SI2",62.2,62,5247,6.7,6.77,4.19
"12459",1.01,"Very Good","F","SI1",60.7,58,5248,6.4,6.51,3.92
"12460",1.12,"Very Good","I","VS2",62.9,55.9,5249,6.59,6.62,4.16
"12467",1.06,"Ideal","E","SI1",59.6,54,5250,6.64,6.62,3.95
"12471",1.08,"Premium","H","VS2",62.1,58,5250,6.63,6.51,4.08
"12479",1.25,"Ideal","J","SI1",62.4,57,5252,6.86,6.92,4.3
"12480",1.25,"Ideal","J","SI1",62.1,58,5252,6.86,6.89,4.27
"12481",0.91,"Ideal","E","SI1",61.4,54,5252,6.26,6.24,3.84
"12492",1.08,"Ideal","G","SI1",61.8,56,5256,6.55,6.58,4.06
"12494",1.08,"Very Good","F","SI1",58.2,63,5256,6.69,6.78,3.92
"12496",1.2,"Very Good","H","SI2",62.9,56,5257,6.74,6.77,4.25
"12504",1.09,"Ideal","D","SI2",62.1,56,5258,6.59,6.56,4.08
"12519",1.01,"Premium","H","VS2",60.6,60,5260,6.51,6.49,3.94
"12521",0.91,"Ideal","F","VS2",62.6,55,5261,6.2,6.23,3.89
"12525",1.1,"Ideal","E","SI2",61.6,56,5263,6.63,6.66,4.09
"12530",1.04,"Very Good","D","SI2",62.9,58,5265,6.41,6.47,4.05
"12531",1.21,"Premium","J","SI1",62.2,57,5266,6.84,6.76,4.23
"12537",1.09,"Ideal","D","SI2",61.3,57,5267,6.64,6.67,4.08
"12540",1.5,"Fair","J","SI2",65.5,60,5268,7.07,7.03,4.62
"12543",1.3,"Good","J","VS2",63.6,59,5269,6.9,6.87,4.38
"12550",1.1,"Ideal","I","VS2",61.8,55.4,5273,6.62,6.65,4.1
"12551",1.34,"Ideal","J","SI2",62.5,57,5273,7,7.08,4.4
"12553",1.01,"Premium","G","SI1",62.9,61,5273,6.35,6.33,3.99
"12555",1.01,"Ideal","F","SI1",60,56,5274,6.55,6.49,3.91
"12556",1.21,"Ideal","J","VS2",62.6,54.2,5275,6.79,6.81,4.26
"12567",1.02,"Premium","E","SI1",61.5,58,5278,6.51,6.46,3.99
"12577",1.2,"Very Good","H","SI2",62.1,59,5280,6.75,6.8,4.21
"12581",1.2,"Very Good","I","SI1",62.6,58.2,5280,6.71,6.74,4.21
"12584",1.07,"Ideal","H","SI1",61,56,5281,6.6,6.68,4.05
"12592",1.04,"Very Good","H","SI1",62,58,5285,6.42,6.48,4
"12599",1.09,"Premium","F","SI1",62.7,58,5287,6.51,6.56,4.1
"12610",1.21,"Very Good","F","SI2",62.7,57,5290,6.74,6.81,4.25
"12616",1.12,"Premium","H","SI1",62,56,5291,6.68,6.61,4.12
"12625",1,"Fair","F","SI1",64.8,59,5292,6.29,6.24,4.06
"12635",1,"Premium","F","SI1",60.7,60,5292,6.4,6.36,3.87
"12636",1,"Premium","F","SI1",62.7,59,5292,6.4,6.36,4
"12640",1.25,"Premium","I","SI1",59.7,59,5293,6.97,7.03,4.18
"12648",1.01,"Premium","H","VS1",62.7,58,5294,6.39,6.37,4
"12660",1.02,"Good","F","SI1",63.2,59,5301,6.35,6.38,4.02
"12664",1.16,"Ideal","G","SI2",61.5,54,5301,6.78,6.75,4.16
"12665",1.07,"Ideal","I","VS1",62,57,5302,6.56,6.5,4.05
"12668",1.16,"Ideal","I","VS2",61.5,57,5302,6.78,6.75,4.16
"12671",1.07,"Very Good","E","SI2",61.7,58,5304,6.54,6.56,4.04
"12679",1.01,"Ideal","H","VS2",62.7,57,5306,6.41,6.39,4.01
"12688",1.36,"Premium","J","SI2",62.6,58,5310,7.12,7,4.42
"12698",0.38,"Ideal","D","SI2",62,53,599,4.68,4.71,2.91
"12699",0.3,"Fair","F","SI1",64.6,56,599,4.27,4.25,2.75
"12700",0.26,"Ideal","E","VVS2",62.2,56,599,4.12,4.15,2.57
"12702",0.26,"Ideal","F","VVS2",62.5,56,599,4.1,4.12,2.57
"12703",0.26,"Very Good","E","VVS1",62.9,58,599,4.06,4.08,2.56
"12712",0.26,"Ideal","D","VVS2",61.4,56,599,4.12,4.15,2.54
"12714",0.26,"Ideal","E","VVS2",62.3,57,599,4.06,4.09,2.54
"12716",0.26,"Ideal","F","VVS2",61.6,57,599,4.08,4.1,2.52
"12726",0.9,"Premium","E","VS2",59.5,58,5312,6.33,6.28,3.75
"12729",1.5,"Good","F","I1",60.6,62,5313,7.22,7.24,4.38
"12738",1.11,"Ideal","H","SI1",60.2,54,5315,6.82,6.7,4.07
"12739",1.13,"Premium","I","VS1",62.2,58,5316,6.68,6.63,4.14
"12740",1.13,"Premium","I","VS1",61.7,54,5316,6.74,6.71,4.15
"12747",1.28,"Good","I","VS2",58.2,64,5319,7.09,7.03,4.11
"12749",1.25,"Premium","H","SI1",59.4,62,5320,7.07,7,4.18
"12761",1.21,"Premium","H","SI2",62.7,59,5324,6.75,6.78,4.24
"12765",0.9,"Very Good","F","VS1",61.2,56,5324,6.18,6.23,3.8
"12771",1.08,"Ideal","F","SI1",62.7,57,5327,6.52,6.49,4.08
"12772",1.51,"Premium","J","SI2",59.7,62,5327,7.46,7.42,4.44
"12778",1.22,"Very Good","F","SI1",63.5,56,5329,6.79,6.75,4.3
"12780",1,"Good","E","SI1",58.2,61,5330,6.53,6.57,3.81
"12784",0.9,"Very Good","D","VS1",60.3,58,5331,6.23,6.28,3.77
"12788",1,"Good","D","SI1",58.5,64,5331,6.53,6.49,3.81
"12790",1.12,"Ideal","H","SI2",63.6,56,5331,6.68,6.54,4.19
"12791",1.25,"Premium","I","VS1",59.4,60,5331,7.1,7.03,4.2
"12796",0.9,"Ideal","E","VS1",61.3,57,5335,6.2,6.24,3.81
"12808",1.21,"Ideal","J","SI1",61.9,54,5341,6.85,6.88,4.25
"12813",1.13,"Ideal","F","SI1",59.7,57,5342,6.82,6.79,4.06
"12828",1.05,"Ideal","F","SI2",61.9,56,5347,6.48,6.5,4.02
"12840",1.04,"Very Good","G","VS2",61.4,63,5353,6.51,6.55,4.01
"12842",1.21,"Premium","I","SI1",61.6,58,5353,6.89,6.84,4.23
"12853",1.11,"Ideal","H","SI1",61.6,56,5358,6.65,6.69,4.11
"12864",1.25,"Very Good","H","SI2",62.7,57,5362,6.82,6.86,4.29
"12865",1.06,"Ideal","I","VS2",61,57,5362,6.55,6.59,4.01
"12869",1.26,"Ideal","I","SI2",62,56,5363,7,6.94,4.32
"12872",1.03,"Premium","H","VS2",63,59,5364,6.47,6.36,4.04
"12875",1.03,"Premium","H","VS2",61.6,61,5364,6.51,6.44,3.99
"12877",1.03,"Ideal","F","SI1",62.6,57,5366,6.42,6.46,4.03
"12882",1.07,"Very Good","H","SI1",60.4,58,5367,6.67,6.73,4.05
"12887",1.13,"Very Good","J","VS1",62.1,59,5370,6.64,6.71,4.14
"12889",1.05,"Very Good","H","VS2",59,59,5370,6.68,6.71,3.95
"12894",1.16,"Very Good","G","SI1",60.5,60,5372,6.86,6.77,4.12
"12921",1.2,"Premium","H","SI2",62,58,5376,6.91,6.76,4.24
"12931",1.31,"Very Good","J","SI1",62.5,55,5382,6.97,7.05,4.38
"12933",1.02,"Very Good","H","VS2",62.4,57,5383,6.43,6.35,3.99
"12939",1.15,"Premium","G","SI1",63,59,5384,6.68,6.63,4.19
"12949",1.23,"Good","J","VS2",63.6,57,5386,6.79,6.74,4.3
"12952",1.01,"Ideal","H","SI1",61.2,57,5387,6.42,6.47,3.95
"12953",1.01,"Ideal","G","SI1",61.2,57,5387,6.44,6.5,3.96
"12954",1.3,"Ideal","H","VS2",62.9,56,5387,7,6.96,4.39
"12963",1,"Very Good","D","SI1",62.1,61,5390,6.3,6.32,3.92
"12964",1,"Very Good","D","SI1",61.3,54,5390,6.37,6.39,3.91
"12965",1,"Premium","D","SI1",61.5,60,5390,6.34,6.38,3.91
"12969",1.12,"Ideal","I","VS2",61.2,54,5392,6.74,6.77,4.13
"12971",1.06,"Ideal","G","SI1",60.5,57,5393,6.64,6.59,4
"12972",1.02,"Very Good","H","VS2",60.6,60,5393,6.55,6.48,3.95
"12973",1.01,"Very Good","H","VS2",61.6,57,5393,6.41,6.44,3.96
"12983",1.11,"Premium","H","VS2",62,59,5395,6.66,6.59,4.11
"12985",1.25,"Premium","J","VS2",62.2,59,5396,6.88,6.86,4.27
"12990",1.22,"Very Good","E","SI1",63.4,56,5397,6.79,6.76,4.29
"12991",1.02,"Ideal","G","SI1",61.5,57,5398,6.54,6.44,3.99
"13002",1.22,"Premium","I","VS2",60.1,58,5405,6.92,7,4.18
"13004",1.07,"Ideal","F","SI2",61.6,57,5405,6.56,6.53,4.03
"13012",1.23,"Ideal","J","SI1",62.2,57,5407,6.89,6.81,4.26
"13020",1.11,"Ideal","G","SI1",61.9,57,5408,6.63,6.66,4.11
"13028",0.26,"Premium","H","VVS2",62.4,58,600,4.07,4.04,2.53
"13040",0.36,"Ideal","F","SI1",61.5,56,600,4.59,4.62,2.83
"13044",0.36,"Ideal","F","SI1",60.1,56,600,4.62,4.67,2.79
"13046",0.36,"Ideal","F","SI1",61.5,57,600,4.55,4.59,2.81
"13058",1.01,"Very Good","E","SI1",59.6,61,5411,6.47,6.51,3.87
"13059",1.01,"Very Good","E","SI1",62.8,57,5411,6.35,6.39,4
"13066",1.23,"Good","H","SI2",63.8,57.4,5412,6.72,6.78,4.31
"13068",1.2,"Ideal","I","SI1",61.8,56,5412,6.77,6.8,4.19
"13071",1.24,"Ideal","J","VS2",61.7,55,5412,6.91,6.96,4.28
"13073",1.18,"Ideal","I","SI1",61.3,55.6,5412,6.79,6.84,4.18
"13078",1.06,"Very Good","H","VS2",60.7,59,5415,6.56,6.63,4
"13081",1.01,"Premium","H","VS1",61.1,58,5416,6.45,6.48,3.95
"13082",1.01,"Ideal","F","SI1",62.7,55,5416,6.45,6.4,4.03
"13098",1.21,"Ideal","J","VS1",62.3,55,5421,6.86,6.81,4.26
"13105",1.07,"Premium","H","VS2",62.1,59,5424,6.56,6.52,4.06
"13106",1.14,"Premium","G","SI1",62.7,58,5424,6.68,6.63,4.17
"13109",1.02,"Ideal","H","VS2",62,57,5426,6.43,6.4,3.98
"13112",1.27,"Premium","F","SI2",61,61,5428,7.01,6.95,4.26
"13113",1.11,"Ideal","G","SI1",62.6,57,5428,6.64,6.56,4.13
"13121",0.91,"Fair","E","VVS2",63.1,55,5430,6.13,6,3.83
"13129",1.02,"Premium","H","VS2",60.2,62,5432,6.54,6.46,3.91
"13139",1.05,"Ideal","E","SI1",62.1,57,5436,6.48,6.5,4.03
"13146",1.3,"Premium","J","SI1",61.8,59,5438,6.99,6.95,4.31
"13147",1.11,"Good","G","SI2",59.7,61,5438,6.72,6.69,4
"13150",0.9,"Ideal","E","VS2",62,59,5439,6.17,6.21,3.84
"13159",1.01,"Very Good","D","SI1",62.9,59,5443,6.39,6.43,4.03
"13169",1,"Premium","E","SI1",62.6,60,5445,6.3,6.35,3.97
"13171",1.06,"Very Good","E","SI1",63.7,55,5445,6.45,6.49,4.12
"13173",1.03,"Ideal","G","SI1",60.5,55,5445,6.59,6.54,3.97
"13179",1.11,"Premium","H","VS2",61.7,58,5450,6.64,6.69,4.11
"13187",1.24,"Ideal","J","VS2",62.8,56,5451,6.83,6.8,4.28
"13188",1.21,"Very Good","J","VS1",62.6,57,5452,6.71,6.8,4.23
"13189",1.21,"Very Good","I","SI1",62.9,55,5452,6.69,6.76,4.23
"13193",1.07,"Ideal","G","SI1",60.2,57,5453,6.7,6.59,4
"13202",1.24,"Very Good","I","SI1",60.4,58,5456,6.95,7.02,4.22
"13216",0.91,"Ideal","E","SI1",61.9,55,5458,6.21,6.23,3.85
"13218",1.18,"Premium","G","SI1",62.1,59,5458,6.75,6.71,4.18
"13219",1.14,"Premium","H","SI1",61.9,58,5458,6.71,6.67,4.14
"13226",1.01,"Very Good","E","SI1",62.1,56,5461,6.43,6.48,4.01
"13232",1.19,"Premium","I","SI1",61.3,59,5464,6.84,6.79,4.18
"13237",1.22,"Premium","H","SI2",60.2,56,5466,6.96,6.93,4.18
"13238",1.05,"Premium","H","VS2",62.7,59,5468,6.49,6.43,4.05
"13248",1.01,"Fair","G","VS2",66.6,55,5475,6.27,6.22,4.16
"13252",1.03,"Ideal","E","SI1",61.3,57,5476,6.48,6.51,3.98
"13254",1.18,"Premium","I","VS1",62.6,59,5477,6.73,6.71,4.21
"13257",1.06,"Very Good","H","VS2",62.4,56,5480,6.49,6.56,4.07
"13259",0.9,"Good","F","VVS2",61.8,63,5480,6.14,6.19,3.81
"13260",1.16,"Premium","H","SI1",60.2,59,5480,6.84,6.77,4.1
"13261",1.31,"Premium","J","SI1",62.5,55,5480,7.05,6.97,4.38
"13270",1,"Good","G","VS2",56.6,61,5484,6.65,6.61,3.75
"13271",1,"Fair","G","VS2",67.6,57,5484,6.2,6.13,4.17
"13274",1.06,"Premium","E","SI1",62,61,5485,6.55,6.51,4.05
"13275",1.06,"Premium","E","SI1",60.8,58,5485,6.59,6.54,3.99
"13276",1.24,"Very Good","H","SI2",63.2,55,5486,6.88,6.83,4.33
"13281",1.12,"Fair","G","VS1",64.8,56,5487,6.48,6.52,4.21
"13282",1.38,"Premium","G","SI2",58.3,59,5487,7.34,7.27,4.26
"13285",1,"Premium","D","SI1",61.3,54,5488,6.39,6.37,3.91
"13296",1.06,"Very Good","F","SI1",58.8,57,5491,6.67,6.76,3.95
"13304",1.04,"Ideal","F","SI1",61.3,56,5495,6.51,6.55,4
"13305",1.11,"Ideal","H","SI2",61.2,56,5496,6.7,6.69,4.1
"13306",1.09,"Ideal","G","SI1",62.4,56,5496,6.57,6.61,4.11
"13317",1.01,"Very Good","E","SI1",62.9,60,5499,6.35,6.43,4.02
"13326",1.14,"Ideal","H","SI1",62.3,56,5501,6.72,6.69,4.18
"13338",1.23,"Premium","J","VS2",61.9,55,5504,6.94,6.88,4.28
"13342",1.46,"Fair","G","SI2",64.6,54,5504,7.11,7.03,4.57
"13344",1,"Good","F","VS2",63.4,56,5505,6.27,6.35,4
"13353",0.24,"Very Good","E","VS2",60.1,58,419,4.01,4.04,2.42
"13354",0.24,"Very Good","E","VS2",63.5,53,419,3.96,3.98,2.52
"13365",0.24,"Very Good","F","VS1",59.9,58,419,4.02,4.06,2.42
"13367",0.24,"Very Good","F","VS1",62.5,58,419,3.95,3.96,2.47
"13372",0.24,"Very Good","D","VS1",62.2,58,419,3.95,3.99,2.47
"13374",0.24,"Ideal","F","VS2",62.2,57,419,3.96,4.01,2.48
"13375",0.24,"Ideal","F","VS2",61.2,57,419,4.04,4.06,2.48
"13379",0.32,"Ideal","H","SI2",61.5,56,420,4.43,4.45,2.73
"13385",0.31,"Ideal","E","SI1",60.1,57,601,4.36,4.39,2.63
"13389",0.35,"Premium","D","SI1",61.5,58,601,4.53,4.55,2.79
"13391",0.38,"Ideal","G","SI2",61.6,55,602,4.64,4.68,2.87
"13395",0.32,"Good","F","VS2",63.3,57,602,4.34,4.38,2.76
"13397",0.32,"Very Good","F","VS2",58.8,62,602,4.43,4.48,2.62
"13398",0.32,"Ideal","F","VS2",61.9,55,602,4.41,4.45,2.74
"13399",0.32,"Ideal","G","VS1",60.7,56,602,4.43,4.46,2.7
"13404",0.32,"Very Good","F","VS2",61.2,58,602,4.38,4.41,2.69
"13418",1.5,"Ideal","I","I1",61.8,57,5510,7.39,7.31,4.54
"13421",1.2,"Premium","I","SI1",61.1,58,5510,6.88,6.8,4.18
"13422",1,"Very Good","G","SI1",62.3,62,5511,6.34,6.38,3.96
"13423",0.9,"Very Good","D","VS1",63.4,58,5511,6.15,6.09,3.88
"13426",1.08,"Very Good","H","VS2",62.9,59,5515,6.47,6.56,4.1
"13428",1.01,"Good","H","VS1",63.8,59,5515,6.34,6.3,4.03
"13433",1.08,"Ideal","H","SI1",61.8,54,5517,6.6,6.61,4.09
"13437",1.01,"Very Good","G","VS2",62.5,60,5519,6.31,6.37,3.96
"13441",1.06,"Very Good","F","SI1",63.4,58,5520,6.51,6.42,4.1
"13445",1,"Very Good","F","SI1",63.3,58,5521,6.34,6.36,4.02
"13450",1.02,"Ideal","H","SI1",60.9,57,5522,6.51,6.55,3.98
"13456",1.04,"Very Good","F","SI1",62.9,54,5525,6.46,6.49,4.07
"13459",1.03,"Good","D","SI1",57.7,62,5526,6.63,6.65,3.83
"13461",1.01,"Ideal","F","SI1",62,54,5527,6.41,6.49,4
"13465",1.21,"Premium","G","SI2",60.3,58,5529,6.96,6.9,4.18
"13468",1.13,"Very Good","I","VS2",60.7,58,5531,6.72,6.75,4.09
"13469",1.04,"Ideal","E","SI2",62.3,55,5531,6.46,6.49,4.03
"13472",1.07,"Ideal","G","SI1",61.7,54,5532,6.59,6.61,4.07
"13478",1.2,"Ideal","J","VS1",61.3,56,5534,6.83,6.87,4.2
"13479",1.08,"Ideal","F","SI1",62.7,57,5534,6.53,6.57,4.11
"13488",1.5,"Premium","J","SI1",62.1,57,5536,7.42,7.26,4.56
"13489",1.07,"Ideal","E","SI1",61.4,57,5537,6.59,6.53,4.03
"13497",0.7,"Ideal","D","VVS2",61.7,55,5539,5.73,5.75,3.54
"13500",0.7,"Ideal","D","VVS2",61.1,55,5539,5.75,5.78,3.52
"13517",1,"Very Good","E","VS2",62.4,62,5544,6.33,6.39,3.97
"13521",1.2,"Good","E","SI2",63.3,55,5544,6.73,6.77,4.27
"13529",1.1,"Ideal","I","VS1",61.7,57,5544,6.65,6.62,4.09
"13533",1.12,"Ideal","E","SI2",62,57,5546,6.61,6.63,4.11
"13537",1.27,"Premium","I","SI1",62.3,56,5547,6.93,6.85,4.29
"13538",1.11,"Ideal","D","SI2",61.6,55,5547,6.62,6.66,4.09
"13542",1.14,"Ideal","D","SI2",61.4,56,5548,6.69,6.77,4.13
"13547",1.06,"Premium","H","VS1",62.5,58,5549,6.5,6.47,4.05
"13565",1.16,"Ideal","H","SI1",62.2,55,5554,6.79,6.74,4.21
"13579",1.21,"Premium","J","VS1",59.5,60,5556,6.99,6.9,4.13
"13583",1.04,"Very Good","D","SI1",63.4,55,5557,6.41,6.46,4.08
"13586",1.05,"Ideal","F","SI1",62,55,5557,6.54,6.5,4.04
"13590",1.08,"Ideal","G","VS2",62.1,57,5559,6.54,6.57,4.07
"13595",1.07,"Good","F","SI1",63.4,56,5561,6.51,6.52,4.13
"13601",0.9,"Ideal","G","VVS1",61.6,57,5564,6.24,6.16,3.82
"13605",1.2,"Very Good","H","SI1",62.8,58,5567,6.73,6.8,4.25
"13610",1.02,"Premium","H","VS1",62.1,59,5569,6.43,6.38,3.98
"13614",1.04,"Ideal","G","SI1",61.9,53,5570,6.53,6.54,4.05
"13615",1,"Very Good","E","SI1",62.4,59,5571,6.36,6.42,3.99
"13617",1.13,"Premium","H","VS2",62.8,59,5571,6.63,6.58,4.15
"13624",1.08,"Good","E","SI1",58.4,60,5575,6.71,6.74,3.93
"13628",1.04,"Ideal","H","VS1",62.7,55,5577,6.43,6.49,4.05
"13637",1.03,"Premium","G","SI1",60.1,60,5581,6.55,6.52,3.93
"13647",1.17,"Very Good","H","VS2",59.6,59,5585,6.84,6.88,4.09
"13649",1.05,"Ideal","F","SI1",60.6,59,5586,6.51,6.56,3.96
"13660",1.24,"Very Good","H","SI2",61.2,57,5592,6.87,7.02,4.25
"13665",1.5,"Ideal","I","I1",61.3,57,5593,7.36,7.39,4.52
"13667",1.02,"Premium","G","VS2",62.9,58,5593,6.41,6.37,4.02
"13668",1.19,"Very Good","H","SI1",60.8,59,5595,6.84,6.87,4.17
"13671",1.17,"Very Good","G","SI2",61.2,58,5595,6.84,6.86,4.19
"13672",0.88,"Ideal","E","VS2",61.4,56,5595,6.15,6.17,3.78
"13679",1.02,"Very Good","D","SI1",63.3,58,5598,6.39,6.35,4.03
"13685",1.01,"Good","G","VS2",63.2,57,5599,6.3,6.35,4
"13691",1.01,"Premium","E","SI1",62.8,57,5599,6.41,6.37,4.01
"13695",1,"Very Good","G","VS2",63.3,60,5600,6.37,6.29,4.01
"13697",1.01,"Very Good","D","SI1",59,59,5600,6.57,6.59,3.88
"13723",0.38,"Ideal","E","SI2",61.5,55,603,4.69,4.72,2.89
"13725",0.3,"Good","E","VS2",59.7,63,603,4.32,4.35,2.59
"13728",0.27,"Ideal","E","VS1",61.6,57,603,4.16,4.12,2.55
"13730",0.27,"Premium","E","VS1",61.5,58,603,4.22,4.17,2.58
"13734",0.28,"Very Good","E","VVS2",60.2,58,604,4.24,4.27,2.56
"13745",1.22,"Ideal","I","SI1",61.7,57,5602,6.91,6.86,4.25
"13753",1,"Premium","F","VS2",59.9,60,5606,6.11,6.07,3.65
"13757",1.2,"Very Good","G","SI1",63,57,5607,6.7,6.75,4.24
"13764",1.35,"Good","I","VS2",59.2,65,5610,7.18,7.13,4.23
"13769",1.35,"Very Good","J","SI1",61.1,61,5613,7.1,7.13,4.35
"13781",1,"Very Good","H","VS1",64.2,53,5619,6.27,6.34,4.05
"13792",1.19,"Very Good","F","SI2",58.8,60,5622,6.93,6.98,4.09
"13797",1.19,"Fair","H","SI1",64.4,58,5622,6.69,6.64,4.29
"13798",1,"Ideal","G","SI1",61,57,5622,6.47,6.44,3.94
"13806",1.13,"Very Good","H","VS2",61.7,56,5625,6.65,6.73,4.13
"13807",1.08,"Ideal","H","VS2",61.8,56,5625,6.59,6.55,4.06
"13811",1.06,"Very Good","H","VS1",61.9,58,5627,6.57,6.49,4.04
"13815",1.25,"Very Good","J","VS1",61.8,58,5628,6.89,6.93,4.27
"13820",1.53,"Ideal","H","SI2",59.6,57,5631,7.46,7.38,4.42
"13823",1.23,"Premium","I","VS1",61.6,58,5632,6.9,6.84,4.23
"13824",1.11,"Ideal","H","VS2",64,58,5632,6.52,6.46,4.16
"13835",1.2,"Very Good","F","SI1",63.1,58,5638,6.75,6.68,4.24
"13843",1,"Good","D","SI1",64.2,56,5642,6.23,6.29,4.02
"13846",1.19,"Very Good","I","VS1",59.9,61,5644,6.85,6.91,4.12
"13854",1.05,"Premium","E","VS2",62.6,59,5645,6.5,6.43,4.05
"13862",1.15,"Very Good","H","VS2",62.4,56,5646,6.66,6.68,4.16
"13869",1.23,"Premium","H","SI2",62.1,61,5648,6.86,6.79,4.24
"13883",1.1,"Premium","H","VS2",61.4,58,5652,6.68,6.62,4.08
"13884",0.9,"Very Good","G","VVS2",62.1,57,5653,6.14,6.2,3.84
"13886",1.03,"Premium","D","SI1",63,59,5653,6.44,6.39,4.04
"13896",1.02,"Premium","E","SI1",59.2,56,5655,6.63,6.57,3.91
"13908",1.04,"Very Good","E","SI1",59.6,59,5662,6.56,6.59,3.92
"13919",1.09,"Ideal","F","SI1",62,56,5665,6.56,6.61,4.08
"13920",1.23,"Very Good","J","VVS2",61.2,57,5665,6.86,6.92,4.22
"13921",1.2,"Very Good","G","SI1",63.2,59,5665,6.77,6.74,4.27
"13936",1.25,"Ideal","H","SI2",62.7,56,5670,6.92,6.87,4.32
"13940",0.99,"Very Good","D","SI1",62.6,57,5671,6.34,6.37,3.98
"13948",1.18,"Very Good","H","SI1",62.6,55,5674,6.76,6.79,4.24
"13951",1.28,"Ideal","H","SI2",61.8,57,5676,7,6.97,4.32
"13956",1.16,"Very Good","G","SI1",60.7,59,5678,6.74,6.87,4.13
"13961",1.51,"Premium","I","SI2",61.2,62,5682,7.28,7.19,4.43
"13967",1.02,"Premium","F","SI1",60.1,60,5686,6.58,6.53,3.94
"13972",1.04,"Very Good","E","SI1",62.8,59,5689,6.46,6.41,4.04
"13973",1.2,"Premium","G","SI2",60.2,60,5689,6.9,6.83,4.13
"13978",1.27,"Ideal","I","SI1",62.4,56,5690,6.95,6.9,4.32
"13980",1.21,"Ideal","H","SI2",62.1,55,5692,6.87,6.82,4.25
"13983",1.01,"Ideal","D","SI1",62.1,56,5694,6.36,6.43,3.97
"13989",1.5,"Ideal","I","I1",61.3,57,5695,7.39,7.36,4.52
"13990",1.01,"Very Good","G","VS2",62.4,58,5696,6.37,6.41,3.99
"14002",1.2,"Premium","I","VS2",62.6,58,5699,6.77,6.72,4.22
"14008",1.14,"Premium","H","VS2",61.3,59,5700,6.76,6.72,4.13
"14010",1.01,"Good","D","SI1",58.4,62,5700,6.48,6.5,3.79
"14015",1.01,"Good","G","VS2",63.9,54,5701,6.37,6.31,4.05
"14023",1,"Very Good","G","VS2",63,59,5702,6.36,6.4,4.02
"14028",1.01,"Ideal","D","SI1",62,55,5702,6.39,6.45,3.98
"14030",1.22,"Ideal","H","SI2",61.1,57,5703,6.9,5.92,4.22
"14033",1.02,"Premium","F","VS2",63,60,5704,6.41,6.35,4.02
"14034",1.07,"Premium","D","SI1",61.9,58,5704,6.57,6.53,4.05
"14042",0.26,"Ideal","G","VVS1",62.8,54,605,4.07,4.09,2.56
"14057",0.3,"Premium","F","VS2",61.4,60,605,4.29,4.34,2.65
"14062",0.3,"Good","H","VVS2",63.5,55,605,4.25,4.28,2.71
